index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month
10430,F,N,N,0,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698,-10758,1,0,0,0,Laborers,2,-30
10431,F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,-9313,-615,1,0,0,0,,2,-14
10432,F,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17840,-1993,1,0,1,1,High skill tech staff,2,-57
10433,F,N,N,1,121500,Working,Secondary / secondary special,Married,House / apartment,-14968,-118,1,0,0,0,Laborers,3,-10
10434,F,Y,Y,0,121500,Working,Secondary / secondary special,Married,House / apartment,-10014,-1386,1,0,0,0,Medicine staff,2,-44
10435,M,N,N,0,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-8343,-135,1,0,0,0,Laborers,1,-3
10436,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22814,365243,1,0,1,0,,1,-1
10437,M,Y,Y,14,225000,Working,Secondary / secondary special,Separated,House / apartment,-17754,-1689,1,0,0,0,Drivers,15,-58
10438,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20692,365243,1,0,1,0,,1,-44
10439,M,Y,N,0,337500,State servant,Higher education,Married,With parents,-10266,-1652,1,1,1,0,Managers,2,-26
10440,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19048,-3932,1,1,0,0,Drivers,2,-30
10441,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1,-5
10442,F,N,Y,2,103500,Working,Secondary / secondary special,Married,House / apartment,-14431,-6621,1,1,1,0,Medicine staff,4,-51
10443,F,N,Y,2,126000,Working,Higher education,Married,House / apartment,-12428,-4900,1,0,1,1,High skill tech staff,4,-24
10444,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13483,-1816,1,1,1,0,Laborers,2,-17
10445,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Married,With parents,-11034,-2421,1,0,0,0,Laborers,3,-18
10446,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4,-55
10447,M,N,Y,1,126000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,1,0,0,0,,3,-39
10448,M,N,N,0,146250,Working,Secondary / secondary special,Single / not married,Rented apartment,-9225,-522,1,0,0,0,Laborers,1,-11
10449,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-14523,-3420,1,0,0,0,Core staff,2,-20
10450,M,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19161,-3347,1,1,1,0,Security staff,2,-4
10451,F,N,Y,1,337500,Commercial associate,Higher education,Single / not married,House / apartment,-14408,-431,1,0,0,0,Accountants,2,-41
10452,M,N,N,1,315000,Commercial associate,Higher education,Married,House / apartment,-18321,-110,1,0,1,0,,3,-15
10453,M,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18045,-1805,1,0,0,0,Drivers,1,-33
10454,M,Y,Y,0,292500,Working,Higher education,Civil marriage,House / apartment,-16573,-1616,1,0,0,0,Managers,2,-9
10455,M,Y,Y,1,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14450,-3243,1,0,0,0,,3,-1
10456,F,N,N,1,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10883,-1858,1,0,0,0,,3,-30
10457,F,N,N,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-12369,-187,1,0,0,0,Core staff,1,-13
10458,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22829,365243,1,0,0,0,,1,-22
10459,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-8961,-923,1,1,0,1,Core staff,2,-9
10460,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,-20538,-5525,1,1,0,0,Sales staff,1,-55
10461,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-13868,-415,1,0,0,0,Laborers,2,-9
10462,F,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-13724,-638,1,0,0,0,,2,-8
10463,F,N,Y,2,202500,Working,Secondary / secondary special,Married,House / apartment,-15792,-6237,1,1,1,0,Medicine staff,4,-7
10464,F,N,Y,2,157500,State servant,Higher education,Married,House / apartment,-9958,-987,1,1,1,0,Core staff,4,0
10465,F,N,Y,0,101250,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,1,0,1,0,,1,-30
10466,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16965,-928,1,0,0,0,Accountants,2,-47
10467,F,N,N,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19453,-3680,1,0,0,0,Accountants,2,-33
10468,F,N,Y,0,139500,Pensioner,Secondary / secondary special,Married,Rented apartment,-22311,365243,1,0,0,0,,2,-41
10469,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10731,-885,1,0,0,0,Sales staff,1,-25
10470,F,Y,Y,1,144000,Working,Higher education,Married,House / apartment,-12903,-2924,1,0,0,0,Accountants,3,-18
10471,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2,-32
10472,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-18757,-2057,1,0,0,0,Core staff,2,-32
10473,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-17375,-3759,1,0,0,0,,2,-40
10474,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-21567,365243,1,0,1,0,,2,-9
10475,F,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,-18409,-3482,1,0,0,0,Sales staff,2,-24
10476,F,Y,N,0,108000,Working,Secondary / secondary special,Married,With parents,-12249,-3195,1,1,0,0,,2,-35
10477,F,N,Y,0,292500,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2,-39
10478,F,Y,Y,0,202500,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,Managers,1,-46
10479,F,N,N,0,112500,Commercial associate,Lower secondary,Married,Municipal apartment,-19020,-231,1,0,0,0,Sales staff,2,-19
10480,M,Y,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-22407,-2174,1,0,0,0,Laborers,2,-9
10481,M,N,N,0,247500,State servant,Secondary / secondary special,Single / not married,House / apartment,-15037,-2208,1,0,0,0,Laborers,1,-11
10482,M,N,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-18406,-1324,1,0,0,0,Drivers,3,-49
10483,F,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12175,-1463,1,1,0,0,Core staff,2,-33
10484,M,Y,Y,2,180000,Working,Higher education,Married,House / apartment,-13174,-2477,1,0,0,0,Managers,4,-27
10485,F,Y,Y,0,108000,Working,Secondary / secondary special,Separated,House / apartment,-17171,-925,1,0,0,1,Cleaning staff,1,-11
10486,M,N,Y,0,270000,Working,Higher education,Married,House / apartment,-11944,-2262,1,0,0,0,Laborers,2,-36
10487,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17075,-2942,1,0,0,0,Laborers,2,-54
10488,F,Y,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-12885,-2087,1,1,0,0,Laborers,4,-14
10489,F,N,Y,2,67500,Working,Secondary / secondary special,Married,House / apartment,-15630,-716,1,0,0,0,Cleaning staff,4,-26
10490,F,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15027,-2257,1,0,1,0,Sales staff,1,-22
10491,M,Y,N,0,261000,State servant,Higher education,Married,Municipal apartment,-11117,-2676,1,0,0,0,Core staff,2,-20
10492,F,Y,Y,0,202500,State servant,Secondary / secondary special,Married,House / apartment,-11836,-4646,1,0,0,1,Medicine staff,2,-8
10493,F,Y,Y,0,216000,Working,Secondary / secondary special,Married,House / apartment,-21216,-3641,1,0,0,0,Managers,2,-51
10494,F,Y,N,1,225000,Working,Higher education,Civil marriage,House / apartment,-13528,-980,1,1,1,0,Core staff,3,-24
10495,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-21377,365243,1,0,0,1,,2,-17
10496,F,N,Y,1,243000,Working,Higher education,Married,House / apartment,-14295,-5966,1,0,0,1,Core staff,3,-22
10497,F,Y,N,1,315000,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,1,1,1,1,,3,-34
10498,F,N,Y,0,225000,State servant,Higher education,Married,House / apartment,-19309,-2435,1,0,1,0,,2,-15
10499,F,N,Y,4,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17468,-7413,1,0,0,0,Core staff,6,-35
10500,F,N,Y,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,-19210,-2454,1,0,1,0,,1,-2
10501,F,Y,Y,2,126000,Working,Incomplete higher,Married,House / apartment,-11432,-129,1,0,1,0,Core staff,4,-40
10502,M,N,N,2,216000,Working,Higher education,Married,House / apartment,-12559,-4275,1,1,1,0,Core staff,4,-8
10503,M,Y,Y,1,360000,Working,Higher education,Married,House / apartment,-16250,-747,1,0,0,0,Managers,3,-1
10504,M,Y,Y,1,121500,Working,Secondary / secondary special,Married,With parents,-10511,-2355,1,1,1,0,Laborers,3,-10
10505,F,N,N,2,135000,Working,Secondary / secondary special,Married,With parents,-11296,-1670,1,0,0,0,Core staff,4,-10
10506,F,N,Y,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,-22774,365243,1,0,0,0,,2,-43
10507,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1,-57
10508,M,Y,Y,0,139500,Commercial associate,Higher education,Married,House / apartment,-8723,-263,1,1,0,0,Managers,2,-14
10509,F,N,Y,0,180000,Working,Higher education,Married,House / apartment,-13714,-3931,1,1,1,0,Private service staff,2,-41
10510,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22078,365243,1,0,0,0,,1,-5
10511,F,Y,Y,0,126000,Working,Lower secondary,Married,With parents,-11719,-285,1,0,1,0,Core staff,2,-51
10512,M,Y,Y,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12190,-691,1,0,0,0,Laborers,3,-8
10513,M,Y,Y,1,270000,Working,Secondary / secondary special,Married,House / apartment,-14488,-1630,1,0,1,0,Laborers,3,-18
10514,M,Y,Y,2,126000,Working,Secondary / secondary special,Married,House / apartment,-16468,-3304,1,1,1,0,Drivers,4,-38
10515,F,Y,Y,1,279000,Working,Higher education,Civil marriage,House / apartment,-16187,-3731,1,1,1,0,Managers,3,-55
10516,F,N,N,1,540000,Working,Secondary / secondary special,Separated,House / apartment,-16409,-2045,1,1,0,0,Managers,2,-49
10517,M,N,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-15168,-200,1,0,0,0,High skill tech staff,1,-38
10518,F,N,Y,0,171000,Pensioner,Higher education,Married,House / apartment,-19961,365243,1,0,0,0,,2,-26
10519,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-23122,-3621,1,0,0,0,Sales staff,2,-3
10520,F,N,N,0,121500,Working,Higher education,Married,House / apartment,-9783,-1688,1,0,0,0,Core staff,2,-14
10521,M,Y,Y,1,360000,Working,Secondary / secondary special,Married,House / apartment,-16521,-1359,1,0,1,0,Laborers,3,-38
10522,F,N,N,1,67500,Working,Secondary / secondary special,Married,House / apartment,-16581,-6959,1,0,0,0,Laborers,3,-16
10523,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13821,-1071,1,0,0,1,Core staff,2,-20
10524,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-18029,-3902,1,1,0,0,Security staff,2,-52
10525,F,N,Y,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,-15946,365243,1,0,0,0,,2,-16
10526,M,N,Y,0,103500,Pensioner,Secondary / secondary special,Married,House / apartment,-23244,365243,1,0,0,0,,2,-32
10527,M,N,N,0,171000,Commercial associate,Higher education,Married,House / apartment,-10151,-472,1,0,1,0,Security staff,2,-9
10528,F,Y,N,1,450000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19772,365243,1,0,1,0,,3,-24
10529,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-20567,365243,1,0,0,0,,2,-39
10530,M,Y,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,-12239,-2600,1,1,1,0,Managers,3,-39
10531,F,Y,N,0,72000,Working,Secondary / secondary special,Married,House / apartment,-15185,-227,1,1,1,0,Medicine staff,2,-6
10532,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-18549,-1160,1,1,0,0,,2,-14
10533,F,N,Y,0,193500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17909,-121,1,0,0,0,Laborers,2,-20
10534,F,N,Y,1,270000,Working,Higher education,Single / not married,House / apartment,-13728,-1250,1,0,1,0,Laborers,2,-46
10535,F,N,N,1,76500,Working,Secondary / secondary special,Married,House / apartment,-10080,-735,1,1,0,0,Sales staff,3,-8
10536,F,N,Y,1,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11084,-1086,1,1,1,0,Sales staff,3,-17
10537,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19764,-6944,1,0,0,0,Medicine staff,2,-32
10538,F,N,N,1,135000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170,-7979,1,0,0,0,High skill tech staff,2,-7
10539,F,Y,N,0,185400,Commercial associate,Secondary / secondary special,Married,House / apartment,-14747,-3229,1,0,0,0,Laborers,2,-20
10540,F,N,Y,0,126000,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1,-13
10541,F,Y,Y,1,333000,Commercial associate,Higher education,Married,House / apartment,-11525,-1616,1,0,0,0,Managers,3,-29
10542,F,Y,Y,1,270000,Commercial associate,Academic degree,Married,House / apartment,-12155,-979,1,0,0,0,Sales staff,3,-19
10543,F,N,Y,0,283500,Pensioner,Higher education,Separated,House / apartment,-22464,365243,1,0,0,0,,1,-17
10544,M,Y,Y,1,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20358,365243,1,0,0,0,,2,-3
10545,F,Y,Y,0,270000,Commercial associate,Higher education,Married,House / apartment,-17833,-620,1,0,1,0,Accountants,2,-45
10546,F,N,N,0,121500,Working,Secondary / secondary special,Separated,House / apartment,-16471,-2745,1,0,1,0,,1,-55
10547,M,Y,Y,0,810000,Commercial associate,Higher education,Single / not married,House / apartment,-10712,-1498,1,0,0,0,,1,-24
10548,F,N,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-19826,-2340,1,0,0,0,Private service staff,2,-38
10549,F,Y,Y,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-16971,-375,1,0,0,0,,1,-19
10550,M,Y,Y,0,90000,Working,Incomplete higher,Married,House / apartment,-18992,-3243,1,0,1,0,Drivers,2,-2
10551,F,N,Y,0,112500,Working,Secondary / secondary special,Widow,House / apartment,-19393,-583,1,0,0,0,Cooking staff,1,-7
10552,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13821,-1071,1,0,0,1,Core staff,2,-39
10553,M,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,-21886,-3649,1,0,0,0,Managers,2,-34
10554,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19048,-3932,1,1,0,0,Drivers,2,-28
10555,F,N,Y,1,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-18797,365243,1,0,1,0,,3,-19
10556,F,N,N,4,202500,Working,Lower secondary,Married,House / apartment,-12925,-2118,1,1,0,0,,6,-5
10557,M,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18045,-1805,1,0,0,0,Drivers,1,0
10558,F,Y,N,2,270000,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4,-53
10559,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-18382,-4548,1,1,1,0,Accountants,2,-49
10560,F,Y,Y,0,148500,Working,Secondary / secondary special,Married,House / apartment,-20662,-5034,1,0,0,0,Laborers,2,-10
10561,F,Y,N,1,112500,Working,Higher education,Single / not married,House / apartment,-10028,-1618,1,0,0,0,Core staff,2,-59
10562,M,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17179,-7747,1,0,0,0,Laborers,2,-50
10563,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-16548,-1350,1,0,0,0,Core staff,2,-9
10564,M,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-13867,-3095,1,0,0,0,Laborers,3,-57
10565,F,N,N,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12269,-604,1,0,0,0,Managers,3,-25
10566,M,Y,Y,3,202500,Working,Secondary / secondary special,Married,House / apartment,-13300,-3668,1,0,1,0,,5,-56
10567,F,Y,Y,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12570,-3095,1,1,0,0,Managers,2,-25
10568,F,N,N,0,103500,Pensioner,Secondary / secondary special,Married,House / apartment,-22734,365243,1,0,0,0,,2,-52
10569,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,-12289,-1812,1,0,1,0,Core staff,2,-39
10570,F,Y,Y,1,135000,Working,Higher education,Married,House / apartment,-10014,-2311,1,0,0,0,,3,-17
10571,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-12616,-777,1,0,0,0,Laborers,2,-32
10572,F,N,N,0,270000,State servant,Higher education,Married,House / apartment,-11451,-2206,1,0,1,0,Accountants,2,-53
10573,M,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14451,-4206,1,1,1,0,Drivers,3,-30
10574,F,Y,Y,2,135000,Commercial associate,Higher education,Married,House / apartment,-10039,-1313,1,0,0,0,Managers,4,-17
10575,F,Y,N,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-19670,-2446,1,0,0,0,,1,-20
